,Provider ID,IMM_2,IMM_3_OP_27_FAC_ADHPCT,OP_22,OP_23,OP_29,OP_30,OP_4,PC_01,STK_4,VTE_5,VTE_6
3565,441307,100.0,98.0,0.0,0.0,81.0,30.0,96.0,0.0,0.0,0.0,0.0
3566,441309,98.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0
3567,441310,0.0,71.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0
3568,441311,100.0,96.0,1.0,0.0,67.0,0.0,100.0,0.0,0.0,0.0,0.0
3569,441313,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3570,441314,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0
3571,441316,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
3572,441318,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0
3573,450002,98.0,48.0,1.0,0.0,90.0,85.0,0.0,1.0,91.0,100.0,0.0
3574,450007,98.0,93.0,1.0,69.0,63.0,18.0,100.0,2.0,0.0,0.0,0.0
3575,450010,99.0,89.0,4.0,0.0,18.0,0.0,0.0,0.0,86.0,85.0,0.0
3576,450011,96.0,84.0,3.0,0.0,73.0,75.0,98.0,4.0,96.0,95.0,0.0
3577,450015,83.0,90.0,5.0,0.0,53.0,0.0,0.0,1.0,100.0,82.0,6.0
3578,450018,86.0,62.0,0.0,69.0,63.0,83.0,0.0,5.0,95.0,95.0,3.0
3579,450021,99.0,99.0,5.0,0.0,76.0,36.0,98.0,2.0,96.0,100.0,0.0
3580,450023,93.0,87.0,3.0,73.0,100.0,98.0,0.0,2.0,0.0,100.0,0.0
3581,450024,97.0,90.0,6.0,0.0,45.0,35.0,0.0,5.0,100.0,100.0,0.0
3582,450028,87.0,87.0,2.0,92.0,8.0,0.0,0.0,0.0,100.0,100.0,0.0
3583,450029,99.0,92.0,16.0,60.0,0.0,0.0,0.0,5.0,36.0,0.0,8.0
3584,450032,98.0,98.0,2.0,77.0,100.0,100.0,97.0,6.0,0.0,100.0,0.0
3585,450033,86.0,91.0,3.0,0.0,100.0,100.0,0.0,3.0,97.0,97.0,0.0
3586,450034,81.0,96.0,2.0,47.0,54.0,95.0,85.0,4.0,1.0,92.0,0.0
3587,450035,90.0,55.0,4.0,0.0,96.0,68.0,100.0,3.0,0.0,100.0,6.0
3588,450037,98.0,99.0,2.0,0.0,0.0,0.0,95.0,0.0,94.0,100.0,0.0
3589,450039,99.0,91.0,3.0,73.0,88.0,97.0,0.0,1.0,97.0,100.0,0.0
3590,450040,83.0,90.0,3.0,0.0,29.0,0.0,0.0,8.0,0.0,95.0,0.0
3591,450042,84.0,80.0,4.0,0.0,0.0,0.0,0.0,8.0,82.0,97.0,6.0
3592,450044,99.0,98.0,2.0,83.0,97.0,96.0,0.0,2.0,0.0,100.0,0.0
3593,450046,90.0,97.0,3.0,80.0,59.0,100.0,100.0,1.0,83.0,86.0,4.0
3594,450051,100.0,93.0,4.0,0.0,81.0,32.0,0.0,0.0,100.0,100.0,0.0
3595,450054,97.0,99.0,4.0,0.0,100.0,99.0,0.0,0.0,0.0,90.0,0.0
3596,450055,100.0,94.0,1.0,58.0,24.0,36.0,99.0,2.0,0.0,0.0,0.0
3597,450056,90.0,70.0,2.0,0.0,91.0,88.0,0.0,0.0,98.0,83.0,5.0
3598,450058,98.0,81.0,3.0,64.0,62.0,88.0,0.0,1.0,96.0,96.0,0.0
3599,450064,100.0,96.0,5.0,0.0,78.0,71.0,96.0,16.0,0.0,100.0,0.0
3600,450068,95.0,90.0,4.0,0.0,87.0,63.0,0.0,8.0,100.0,83.0,0.0
3601,450072,95.0,78.0,3.0,79.0,100.0,97.0,0.0,5.0,0.0,0.0,0.0
3602,450078,65.0,65.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3603,450079,100.0,99.0,4.0,67.0,88.0,100.0,0.0,0.0,100.0,100.0,0.0
3604,450080,96.0,63.0,2.0,0.0,82.0,83.0,89.0,4.0,0.0,0.0,0.0
3605,450082,92.0,98.0,2.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0
3606,450083,98.0,94.0,5.0,0.0,85.0,77.0,0.0,3.0,96.0,100.0,0.0
3607,450085,94.0,98.0,2.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0
3608,450087,99.0,97.0,2.0,97.0,59.0,82.0,0.0,0.0,0.0,100.0,0.0
3609,450090,96.0,92.0,2.0,37.0,0.0,23.0,94.0,0.0,0.0,0.0,0.0
3610,450092,98.0,79.0,1.0,67.0,2.0,0.0,91.0,0.0,0.0,0.0,0.0
3611,450097,98.0,82.0,1.0,62.0,88.0,92.0,100.0,1.0,74.0,95.0,0.0
3612,450099,98.0,99.0,1.0,0.0,100.0,0.0,95.0,4.0,0.0,0.0,0.0
3613,450101,97.0,98.0,5.0,81.0,90.0,68.0,0.0,1.0,88.0,90.0,0.0
3614,450102,99.0,88.0,2.0,0.0,90.0,95.0,0.0,2.0,95.0,100.0,0.0
3615,450104,93.0,99.0,1.0,69.0,81.0,98.0,94.0,16.0,0.0,0.0,0.0
3616,450107,98.0,96.0,1.0,0.0,76.0,74.0,0.0,2.0,100.0,95.0,0.0
3617,450108,94.0,94.0,1.0,0.0,67.0,89.0,100.0,0.0,0.0,0.0,0.0
3618,450119,98.0,94.0,1.0,61.0,86.0,0.0,0.0,4.0,0.0,100.0,0.0
3619,450124,91.0,80.0,3.0,0.0,87.0,56.0,0.0,0.0,96.0,94.0,0.0
3620,450128,89.0,83.0,3.0,46.0,97.0,0.0,0.0,1.0,27.0,100.0,0.0
3621,450130,98.0,98.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0
3622,450132,97.0,82.0,5.0,0.0,87.0,67.0,0.0,2.0,100.0,93.0,0.0
3623,450133,97.0,81.0,5.0,0.0,11.0,93.0,0.0,6.0,0.0,97.0,13.0
3624,450135,99.0,85.0,0.0,0.0,40.0,71.0,93.0,5.0,97.0,85.0,0.0
3625,450137,100.0,99.0,3.0,0.0,86.0,73.0,0.0,1.0,0.0,100.0,0.0
3626,450143,96.0,80.0,1.0,0.0,47.0,76.0,92.0,0.0,0.0,0.0,0.0
3627,450144,16.0,91.0,2.0,0.0,0.0,60.0,92.0,12.0,0.0,0.0,0.0
3628,450147,98.0,82.0,2.0,0.0,83.0,97.0,0.0,10.0,0.0,100.0,0.0
3629,450148,100.0,93.0,2.0,0.0,48.0,79.0,96.0,0.0,0.0,100.0,0.0
3630,450152,98.0,67.0,6.0,0.0,99.0,99.0,0.0,0.0,0.0,100.0,0.0
3631,450154,84.0,92.0,2.0,29.0,55.0,76.0,100.0,3.0,0.0,0.0,0.0
3632,450155,80.0,96.0,2.0,0.0,0.0,0.0,100.0,8.0,0.0,0.0,0.0
3633,450162,94.0,79.0,2.0,0.0,53.0,100.0,0.0,0.0,0.0,0.0,0.0
3634,450163,92.0,98.0,4.0,0.0,100.0,100.0,98.0,0.0,0.0,0.0,0.0
3635,450165,100.0,57.0,6.0,0.0,100.0,98.0,100.0,5.0,0.0,0.0,0.0
3636,450176,98.0,88.0,1.0,0.0,87.0,77.0,100.0,0.0,0.0,100.0,0.0
3637,450177,91.0,85.0,2.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0
3638,450178,93.0,54.0,3.0,0.0,0.0,54.0,100.0,0.0,0.0,0.0,0.0
3639,450184,99.0,89.0,3.0,65.0,67.0,60.0,87.0,2.0,92.0,85.0,2.0
3640,450187,98.0,82.0,3.0,90.0,81.0,91.0,96.0,0.0,0.0,0.0,0.0
3641,450192,99.0,62.0,2.0,0.0,100.0,100.0,99.0,4.0,0.0,0.0,0.0
3642,450193,95.0,79.0,1.0,0.0,44.0,60.0,0.0,0.0,100.0,77.0,0.0
3643,450194,96.0,86.0,2.0,0.0,82.0,94.0,95.0,3.0,0.0,0.0,0.0
3644,450196,99.0,95.0,3.0,64.0,100.0,100.0,100.0,2.0,0.0,98.0,0.0
3645,450200,96.0,84.0,5.0,0.0,94.0,100.0,0.0,6.0,97.0,100.0,0.0
3646,450203,95.0,93.0,2.0,64.0,100.0,100.0,0.0,10.0,0.0,100.0,0.0
3647,450209,91.0,98.0,1.0,0.0,79.0,100.0,0.0,0.0,0.0,95.0,5.0
3648,450210,92.0,94.0,2.0,0.0,82.0,11.0,96.0,0.0,0.0,0.0,0.0
3649,450211,91.0,86.0,3.0,56.0,21.0,0.0,0.0,9.0,100.0,94.0,7.0
3650,450213,93.0,100.0,8.0,0.0,82.0,24.0,0.0,4.0,91.0,90.0,4.0
3651,450214,69.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3652,450219,97.0,96.0,1.0,0.0,41.0,69.0,98.0,0.0,0.0,0.0,0.0
3653,450221,93.0,96.0,1.0,0.0,95.0,100.0,92.0,12.0,0.0,0.0,0.0
3654,450222,98.0,86.0,0.0,0.0,64.0,0.0,93.0,0.0,100.0,99.0,0.0
3655,450229,96.0,93.0,4.0,0.0,85.0,58.0,0.0,7.0,95.0,96.0,0.0
3656,450231,100.0,99.0,3.0,0.0,77.0,78.0,0.0,0.0,0.0,100.0,0.0
3657,450235,96.0,47.0,1.0,0.0,89.0,52.0,69.0,10.0,0.0,0.0,0.0
3658,450236,94.0,85.0,1.0,0.0,93.0,87.0,82.0,79.0,0.0,100.0,0.0
3659,450237,96.0,77.0,2.0,55.0,73.0,87.0,93.0,4.0,0.0,91.0,0.0
3660,450241,29.0,73.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0
3661,450243,100.0,96.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3662,450253,62.0,98.0,1.0,0.0,43.0,86.0,0.0,0.0,0.0,0.0,0.0
3663,450271,99.0,82.0,1.0,83.0,36.0,89.0,0.0,6.0,0.0,97.0,0.0
3664,450272,94.0,95.0,1.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3665,450280,100.0,99.0,2.0,83.0,96.0,44.0,0.0,0.0,100.0,100.0,0.0
3666,450289,95.0,92.0,9.0,0.0,80.0,97.0,0.0,3.0,96.0,91.0,2.0
3667,450292,100.0,99.0,3.0,91.0,92.0,100.0,96.0,0.0,0.0,0.0,0.0
3668,450293,96.0,36.0,1.0,75.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0
3669,450299,96.0,95.0,1.0,0.0,36.0,100.0,0.0,3.0,0.0,0.0,0.0
3670,450306,77.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3671,450324,100.0,75.0,0.0,90.0,99.0,100.0,0.0,0.0,0.0,100.0,0.0
3672,450330,90.0,69.0,0.0,94.0,30.0,95.0,100.0,3.0,0.0,75.0,0.0
3673,450340,100.0,88.0,5.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
3674,450346,97.0,91.0,4.0,93.0,93.0,77.0,99.0,2.0,100.0,100.0,0.0
3675,450347,95.0,89.0,3.0,94.0,84.0,83.0,100.0,0.0,0.0,100.0,0.0
3676,450348,99.0,48.0,5.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0
3677,450351,100.0,98.0,2.0,0.0,57.0,97.0,98.0,5.0,0.0,0.0,0.0
3678,450352,94.0,83.0,2.0,59.0,100.0,100.0,98.0,6.0,0.0,100.0,0.0
3679,450358,100.0,98.0,2.0,0.0,88.0,100.0,0.0,2.0,98.0,100.0,0.0
3680,450369,99.0,98.0,2.0,0.0,0.0,100.0,96.0,0.0,0.0,0.0,0.0
3681,450370,98.0,97.0,1.0,0.0,0.0,85.0,90.0,4.0,0.0,0.0,0.0
3682,450372,100.0,100.0,3.0,70.0,88.0,99.0,100.0,0.0,0.0,100.0,0.0
3683,450379,94.0,96.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
3684,450388,99.0,88.0,1.0,78.0,96.0,95.0,100.0,2.0,93.0,98.0,0.0
3685,450389,83.0,93.0,3.0,62.0,100.0,99.0,97.0,14.0,0.0,100.0,0.0
3686,450395,84.0,91.0,5.0,75.0,7.0,59.0,77.0,10.0,0.0,0.0,0.0
3687,450399,70.0,64.0,1.0,0.0,24.0,0.0,85.0,0.0,0.0,0.0,0.0
3688,450400,96.0,95.0,1.0,0.0,100.0,0.0,97.0,0.0,0.0,0.0,0.0
3689,450403,100.0,98.0,0.0,90.0,0.0,92.0,0.0,0.0,100.0,100.0,0.0
3690,450411,85.0,93.0,4.0,0.0,63.0,59.0,63.0,0.0,0.0,0.0,0.0
3691,450419,100.0,99.0,4.0,92.0,0.0,100.0,97.0,0.0,0.0,0.0,0.0
3692,450422,97.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3693,450424,99.0,99.0,5.0,67.0,97.0,95.0,0.0,0.0,0.0,100.0,0.0
3694,450431,100.0,94.0,0.0,0.0,64.0,79.0,100.0,0.0,0.0,100.0,0.0
3695,450447,100.0,79.0,5.0,82.0,99.0,100.0,100.0,0.0,0.0,0.0,0.0
3696,450451,93.0,81.0,1.0,0.0,22.0,0.0,92.0,0.0,0.0,0.0,0.0
3697,450460,58.0,47.0,2.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0
3698,450462,99.0,77.0,2.0,53.0,89.0,90.0,0.0,2.0,0.0,97.0,0.0
3699,450465,95.0,83.0,3.0,77.0,58.0,23.0,95.0,1.0,0.0,0.0,0.0
3700,450469,99.0,92.0,2.0,0.0,0.0,85.0,0.0,4.0,0.0,100.0,0.0
3701,450475,82.0,78.0,2.0,0.0,83.0,0.0,99.0,0.0,0.0,0.0,0.0
3702,450484,100.0,75.0,4.0,0.0,88.0,0.0,0.0,8.0,0.0,100.0,0.0
3703,450488,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3704,450489,61.0,93.0,2.0,8.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0
3705,450498,88.0,96.0,2.0,0.0,0.0,71.0,95.0,0.0,0.0,0.0,0.0
3706,450508,93.0,95.0,6.0,0.0,66.0,80.0,0.0,3.0,82.0,0.0,0.0
3707,450518,96.0,78.0,2.0,81.0,5.0,2.0,0.0,10.0,0.0,100.0,7.0
3708,450537,99.0,79.0,1.0,0.0,91.0,100.0,0.0,4.0,0.0,0.0,0.0
3709,450539,94.0,98.0,4.0,42.0,17.0,74.0,94.0,0.0,0.0,0.0,0.0
3710,450558,99.0,93.0,9.0,0.0,100.0,100.0,0.0,8.0,0.0,100.0,8.0
3711,450563,100.0,100.0,0.0,78.0,0.0,62.0,0.0,2.0,95.0,100.0,0.0
3712,450565,88.0,96.0,1.0,25.0,9.0,88.0,92.0,0.0,0.0,0.0,0.0
3713,450571,93.0,98.0,3.0,0.0,79.0,88.0,0.0,1.0,75.0,94.0,0.0
3714,450573,92.0,100.0,0.0,32.0,0.0,0.0,96.0,8.0,0.0,0.0,0.0
3715,450578,57.0,90.0,8.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
3716,450580,84.0,92.0,0.0,0.0,0.0,0.0,82.0,8.0,0.0,0.0,0.0
3717,450584,98.0,99.0,1.0,0.0,1.0,94.0,90.0,0.0,0.0,0.0,0.0
3718,450586,71.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3719,450587,99.0,85.0,1.0,0.0,100.0,100.0,99.0,1.0,0.0,0.0,0.0
3720,450596,100.0,93.0,3.0,92.0,72.0,24.0,100.0,0.0,0.0,0.0,0.0
3721,450597,99.0,42.0,2.0,0.0,74.0,100.0,94.0,0.0,0.0,64.0,0.0
3722,450604,99.0,91.0,2.0,0.0,75.0,62.0,100.0,0.0,0.0,0.0,0.0
3723,450605,73.0,68.0,9.0,8.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0
3724,450610,98.0,90.0,2.0,70.0,87.0,78.0,0.0,2.0,86.0,80.0,4.0
3725,450617,98.0,77.0,1.0,67.0,38.0,59.0,100.0,0.0,96.0,92.0,2.0
3726,450620,26.0,67.0,3.0,29.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0
3727,450634,99.0,91.0,1.0,94.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0
3728,450638,98.0,86.0,1.0,0.0,82.0,97.0,0.0,1.0,100.0,100.0,0.0
3729,450639,100.0,92.0,1.0,0.0,0.0,75.0,0.0,0.0,0.0,99.0,0.0
3730,450641,80.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3731,450643,91.0,87.0,1.0,59.0,75.0,83.0,0.0,4.0,54.0,86.0,0.0
3732,450644,99.0,77.0,1.0,0.0,58.0,0.0,0.0,5.0,93.0,98.0,0.0
3733,450647,99.0,92.0,3.0,0.0,0.0,0.0,0.0,0.0,88.0,96.0,0.0
3734,450651,100.0,80.0,1.0,0.0,49.0,78.0,0.0,2.0,85.0,100.0,0.0
3735,450653,99.0,56.0,6.0,54.0,86.0,93.0,97.0,2.0,0.0,96.0,0.0
3736,450654,87.0,69.0,9.0,32.0,76.0,0.0,88.0,0.0,0.0,0.0,0.0
3737,450656,99.0,98.0,1.0,0.0,6.0,67.0,88.0,4.0,0.0,100.0,0.0
3738,450658,90.0,93.0,2.0,0.0,41.0,0.0,90.0,0.0,0.0,0.0,0.0
3739,450659,99.0,79.0,1.0,0.0,75.0,96.0,0.0,0.0,0.0,100.0,0.0
3740,450661,98.0,76.0,4.0,0.0,61.0,75.0,0.0,9.0,0.0,0.0,0.0
3741,450662,100.0,94.0,1.0,0.0,53.0,83.0,0.0,0.0,100.0,100.0,0.0
3742,450668,96.0,53.0,2.0,0.0,73.0,58.0,0.0,1.0,100.0,100.0,0.0
3743,450669,100.0,97.0,1.0,71.0,94.0,0.0,0.0,2.0,0.0,100.0,0.0
3744,450670,96.0,83.0,3.0,89.0,28.0,97.0,0.0,0.0,0.0,97.0,0.0
3745,450672,100.0,62.0,1.0,0.0,58.0,84.0,0.0,0.0,0.0,100.0,0.0
3746,450674,93.0,92.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
3747,450675,97.0,97.0,2.0,64.0,25.0,33.0,0.0,3.0,88.0,100.0,0.0
3748,450677,98.0,64.0,2.0,12.0,29.0,60.0,92.0,0.0,0.0,95.0,0.0
3749,450678,97.0,54.0,1.0,75.0,60.0,80.0,0.0,2.0,0.0,100.0,0.0
3750,450684,99.0,93.0,6.0,57.0,56.0,36.0,100.0,0.0,93.0,98.0,0.0
3751,450686,99.0,94.0,3.0,0.0,100.0,99.0,0.0,0.0,84.0,97.0,3.0
3752,450688,99.0,97.0,2.0,67.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
3753,450690,95.0,97.0,0.0,0.0,100.0,98.0,0.0,0.0,0.0,0.0,0.0
3754,450694,99.0,59.0,4.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0
3755,450697,97.0,95.0,5.0,0.0,0.0,0.0,0.0,3.0,100.0,100.0,0.0
3756,450698,75.0,64.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
3757,450702,98.0,81.0,4.0,0.0,100.0,100.0,0.0,11.0,0.0,100.0,0.0
3758,450709,95.0,99.0,3.0,79.0,67.0,80.0,0.0,4.0,0.0,93.0,0.0
3759,450711,99.0,88.0,1.0,0.0,69.0,97.0,0.0,0.0,0.0,100.0,0.0
3760,450713,99.0,83.0,1.0,59.0,53.0,71.0,100.0,2.0,0.0,100.0,0.0
3761,450716,90.0,71.0,3.0,0.0,50.0,73.0,0.0,2.0,0.0,100.0,0.0
3762,450718,100.0,92.0,0.0,72.0,0.0,0.0,100.0,2.0,0.0,100.0,0.0
3763,450723,97.0,90.0,6.0,71.0,97.0,58.0,100.0,1.0,94.0,100.0,0.0
3764,450730,100.0,99.0,1.0,0.0,76.0,81.0,0.0,0.0,0.0,100.0,0.0
3765,450742,99.0,96.0,1.0,87.0,95.0,96.0,0.0,2.0,0.0,100.0,0.0
3766,450743,100.0,97.0,2.0,93.0,75.0,40.0,0.0,12.0,0.0,100.0,0.0
3767,450746,100.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3768,450747,99.0,70.0,2.0,55.0,61.0,96.0,95.0,7.0,0.0,0.0,0.0
3769,450749,85.0,79.0,2.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0
3770,450754,92.0,87.0,2.0,0.0,95.0,63.0,0.0,0.0,0.0,0.0,0.0
3771,450755,70.0,96.0,3.0,0.0,100.0,100.0,79.0,8.0,0.0,0.0,0.0
3772,450766,98.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3773,450771,99.0,85.0,1.0,0.0,72.0,70.0,0.0,9.0,100.0,93.0,0.0
3774,450774,98.0,78.0,1.0,0.0,62.0,95.0,0.0,0.0,0.0,0.0,0.0
3775,450775,99.0,67.0,3.0,0.0,25.0,91.0,0.0,4.0,100.0,87.0,0.0
3776,450779,100.0,96.0,1.0,0.0,0.0,0.0,95.0,5.0,0.0,83.0,0.0
3777,450780,100.0,83.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3778,450788,99.0,84.0,0.0,81.0,86.0,0.0,0.0,2.0,0.0,100.0,0.0
3779,450797,55.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3780,450801,96.0,88.0,3.0,70.0,52.0,99.0,83.0,2.0,92.0,84.0,7.0
3781,450803,94.0,72.0,12.0,0.0,29.0,17.0,0.0,0.0,0.0,0.0,0.0
3782,450804,100.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3783,450808,80.0,74.0,0.0,0.0,88.0,88.0,0.0,0.0,0.0,0.0,0.0
3784,450809,99.0,91.0,1.0,0.0,78.0,100.0,0.0,0.0,0.0,100.0,0.0
3785,450820,100.0,89.0,3.0,94.0,88.0,98.0,0.0,0.0,0.0,100.0,0.0
3786,450822,100.0,96.0,1.0,77.0,90.0,94.0,0.0,0.0,0.0,100.0,0.0
3787,450825,100.0,99.0,0.0,0.0,82.0,100.0,0.0,0.0,0.0,0.0,0.0
3788,450827,94.0,94.0,2.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0
3789,450828,98.0,98.0,2.0,75.0,0.0,100.0,97.0,2.0,0.0,0.0,0.0
3790,450831,97.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3791,450833,88.0,74.0,2.0,0.0,0.0,0.0,97.0,12.0,0.0,0.0,0.0
3792,450834,94.0,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3793,450840,99.0,91.0,1.0,0.0,89.0,92.0,97.0,6.0,0.0,100.0,0.0
3794,450844,98.0,91.0,4.0,0.0,13.0,46.0,0.0,1.0,100.0,100.0,0.0
3795,450845,97.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3796,450847,99.0,92.0,2.0,93.0,64.0,72.0,80.0,1.0,92.0,64.0,0.0
3797,450848,100.0,94.0,1.0,75.0,64.0,78.0,98.0,2.0,0.0,96.0,0.0
3798,450851,100.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3799,450853,98.0,99.0,1.0,0.0,0.0,96.0,100.0,2.0,0.0,0.0,0.0
3800,450855,99.0,95.0,1.0,65.0,100.0,100.0,0.0,1.0,0.0,73.0,0.0
3801,450856,99.0,84.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3802,450860,94.0,93.0,2.0,0.0,83.0,100.0,0.0,0.0,0.0,0.0,0.0
3803,450862,99.0,80.0,1.0,0.0,14.0,83.0,0.0,2.0,91.0,91.0,0.0
3804,450864,75.0,81.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3805,450865,96.0,76.0,1.0,67.0,100.0,62.0,95.0,3.0,0.0,0.0,0.0
3806,450867,95.0,61.0,3.0,0.0,97.0,74.0,97.0,2.0,0.0,93.0,0.0
3807,450869,97.0,71.0,3.0,0.0,95.0,86.0,0.0,0.0,81.0,100.0,0.0
3808,450871,89.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3809,450872,98.0,72.0,3.0,0.0,36.0,77.0,93.0,0.0,0.0,0.0,0.0
3810,450874,100.0,72.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
3811,450875,99.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3812,450876,92.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3813,450877,98.0,100.0,8.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
3814,450880,66.0,96.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3815,450883,82.0,90.0,1.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0
3816,450885,100.0,91.0,1.0,0.0,68.0,71.0,0.0,3.0,0.0,81.0,0.0
3817,450888,95.0,99.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3818,450889,89.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3819,450890,100.0,100.0,2.0,0.0,79.0,89.0,100.0,0.0,0.0,98.0,0.0
3820,450891,99.0,88.0,11.0,0.0,47.0,51.0,0.0,0.0,0.0,0.0,0.0
3821,450893,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3822,450894,92.0,70.0,1.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0
3823,451303,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3824,451305,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3825,451306,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3826,451311,0.0,68.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0
3827,451313,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3828,451316,100.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3829,451319,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3830,451322,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3831,451323,98.0,82.0,1.0,0.0,96.0,100.0,97.0,0.0,0.0,0.0,0.0
3832,451330,0.0,98.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
3833,451333,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3834,451337,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3835,451341,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3836,451342,93.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
3837,451343,95.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3838,451344,77.0,99.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
3839,451346,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3840,451347,81.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3841,451349,83.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3842,451350,89.0,85.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0
