,Provider ID,OP_10,OP_11,OP_13,OP_14,OP_8
2182,310081,2.5,5.4,4.8,1.8,0.0
2183,310083,1.9,0.0,0.0,0.0,0.0
2184,310084,6.4,0.0,0.0,2.5,0.0
2185,310086,2.7,0.4,4.3,4.7,31.6
2186,310091,7.6,0.5,0.0,3.8,0.0
2187,310092,5.8,3.7,7.1,4.5,0.0
2188,310096,11.0,12.2,5.0,4.4,0.0
2189,310108,3.1,0.0,5.5,0.9,35.7
2190,310110,2.1,0.4,0.0,3.4,0.0
2191,310111,3.1,0.2,4.1,1.6,0.0
2192,310112,3.9,0.9,4.1,1.8,0.0
2193,310113,4.7,3.2,10.1,2.8,0.0
2194,310115,9.2,4.5,2.0,0.0,0.0
2195,310118,0.0,0.0,0.0,0.0,0.0
2196,310119,27.8,2.7,1.8,0.0,0.0
2197,310130,4.7,0.5,5.8,6.5,0.0
2198,320001,12.9,1.6,3.9,2.1,35.7
2199,320002,4.7,0.5,2.6,2.5,0.0
2200,320003,6.3,1.2,0.0,5.8,0.0
2201,320004,2.2,2.0,4.3,5.4,0.0
2202,320005,2.2,0.7,3.2,2.3,30.7
2203,320006,17.7,21.5,2.9,2.2,40.5
2204,320009,3.4,0.0,5.7,2.2,0.0
2205,320011,9.8,2.3,0.0,0.0,0.0
2206,320013,2.5,1.6,1.0,0.0,0.0
2207,320016,3.4,0.7,2.8,1.3,31.3
2208,320017,4.3,0.0,1.8,0.0,0.0
2209,320018,49.6,8.5,0.0,1.2,33.8
2210,320021,8.3,4.0,3.8,2.7,47.6
2211,320022,6.8,5.6,0.0,1.7,0.0
2212,320030,10.4,6.9,0.0,0.0,0.0
2213,320033,4.4,0.8,0.0,0.0,0.0
2214,320038,9.2,3.4,0.0,0.0,44.7
2215,320063,4.0,3.4,3.4,1.8,0.0
2216,320065,17.0,15.5,0.0,7.9,0.0
2217,320067,2.2,0.0,0.0,0.0,0.0
2218,320074,4.5,3.6,0.0,0.0,0.0
2219,320084,13.7,10.3,0.0,0.0,0.0
2220,320085,4.4,3.1,5.1,3.8,0.0
2221,320086,8.9,0.8,0.0,0.0,0.0
2222,320089,8.6,0.8,5.2,0.0,0.0
2223,321305,15.6,15.4,6.9,0.5,0.0
2224,321307,11.9,4.3,0.0,0.0,0.0
2225,321308,11.6,5.6,0.0,0.0,0.0
2226,321309,2.2,6.2,0.0,5.2,0.0
2227,330003,5.6,4.6,0.0,0.0,0.0
2228,330004,3.6,0.0,6.7,5.0,0.0
2229,330005,8.2,4.8,4.3,3.6,0.0
2230,330006,12.3,0.0,6.2,0.0,0.0
2231,330008,13.4,4.5,0.0,0.0,0.0
2232,330009,5.6,2.7,0.0,0.0,0.0
2233,330011,14.8,8.1,0.0,3.9,38.4
2234,330013,5.4,0.2,4.2,2.9,0.0
2235,330014,8.5,0.0,3.0,4.6,0.0
2236,330019,0.0,0.0,0.0,8.8,0.0
2237,330023,2.1,1.1,5.1,3.5,0.0
2238,330024,6.6,3.1,7.0,4.0,0.0
2239,330027,4.2,1.3,0.0,11.5,0.0
2240,330028,1.6,0.0,0.0,0.0,0.0
2241,330030,18.3,2.8,0.0,0.0,0.0
2242,330033,6.6,0.0,3.0,0.0,0.0
2243,330043,0.4,0.0,3.6,3.5,0.0
2244,330044,7.3,0.5,1.3,0.0,0.0
2245,330045,1.2,0.0,0.0,5.8,0.0
2246,330046,4.8,0.6,9.0,4.8,0.0
2247,330047,4.8,0.0,0.0,4.2,0.0
2248,330049,6.8,2.2,2.9,0.0,0.0
2249,330055,6.1,0.5,6.6,6.0,0.0
2250,330056,19.6,1.5,0.0,0.0,0.0
2251,330057,8.9,5.2,3.9,1.8,0.0
2252,330058,7.0,5.3,2.4,0.0,0.0
2253,330059,4.0,2.0,5.0,2.1,41.9
2254,330061,10.9,3.2,5.8,3.8,36.1
2255,330065,5.1,4.3,5.4,7.1,0.0
2256,330073,8.1,1.5,0.0,0.0,0.0
2257,330074,6.4,0.5,3.3,0.0,0.0
2258,330078,3.5,1.1,4.3,1.1,0.0
2259,330079,3.2,2.8,8.2,0.0,0.0
2260,330080,3.7,1.6,0.0,10.1,0.0
2261,330084,2.8,0.0,2.0,0.0,41.5
2262,330085,20.4,0.6,2.9,0.0,29.1
2263,330086,7.3,0.0,0.0,0.0,0.0
2264,330088,11.9,0.5,0.0,4.7,0.0
2265,330090,3.3,1.5,3.3,4.6,42.9
2266,330094,11.0,1.8,2.8,5.5,29.9
2267,330096,5.4,1.7,0.0,0.0,0.0
2268,330101,18.9,0.7,8.2,4.5,42.4
2269,330102,2.4,1.6,6.6,0.0,0.0
2270,330103,7.2,5.5,4.9,2.0,0.0
2271,330104,1.6,0.0,0.0,3.4,0.0
2272,330106,7.0,0.2,4.1,3.4,39.5
2273,330107,3.5,0.0,0.0,2.9,0.0
2274,330108,3.6,0.9,0.0,5.3,38.1
2275,330111,12.6,3.8,0.0,7.8,0.0
2276,330115,5.1,0.5,7.5,0.0,0.0
2277,330119,6.2,1.5,5.1,5.5,0.0
2278,330125,9.7,3.2,4.0,3.3,45.6
2279,330126,4.3,0.9,7.0,4.7,34.5
2280,330127,11.9,3.8,0.0,1.2,0.0
2281,330128,6.6,2.2,0.0,0.0,0.0
2282,330132,6.2,1.9,2.9,0.0,0.0
2283,330135,6.6,6.8,0.0,0.0,0.0
2284,330136,5.9,0.0,2.5,0.0,29.4
2285,330140,1.0,0.8,4.2,2.9,0.0
2286,330141,4.8,4.6,0.0,7.8,0.0
2287,330144,6.3,2.2,0.0,0.0,0.0
2288,330151,15.4,0.8,0.0,0.0,0.0
2289,330153,1.7,4.8,0.0,3.8,0.0
2290,330157,30.0,0.0,0.0,4.7,0.0
2291,330158,5.1,4.3,0.0,4.8,0.0
2292,330160,7.4,2.4,3.7,2.2,0.0
2293,330162,8.8,4.1,5.9,3.9,0.0
2294,330163,4.6,0.0,5.4,4.4,0.0
2295,330164,4.6,0.0,4.1,2.3,0.0
2296,330166,15.2,5.3,0.0,0.7,0.0
2297,330167,1.9,0.0,0.0,4.0,0.0
2298,330169,5.9,0.3,7.7,3.4,0.0
2299,330175,3.0,1.1,5.6,5.0,0.0
2300,330180,4.1,0.7,6.8,2.1,0.0
2301,330181,4.3,0.0,0.0,0.0,34.4
2302,330182,6.5,3.3,5.9,2.9,0.0
2303,330184,1.3,0.0,0.0,0.0,0.0
2304,330185,3.5,0.0,6.0,4.9,0.0
2305,330188,7.2,0.4,7.1,0.0,0.0
2306,330191,2.2,0.1,2.2,2.9,0.0
2307,330193,3.9,0.0,0.0,8.5,0.0
2308,330194,3.7,2.4,7.6,5.4,0.0
2309,330195,0.8,0.0,3.3,5.8,0.0
2310,330196,5.7,3.6,0.0,7.7,0.0
2311,330197,19.8,3.6,4.8,0.0,43.8
2312,330198,3.1,0.2,4.1,4.0,0.0
2313,330201,7.1,1.7,0.0,0.0,0.0
2314,330202,0.0,0.0,0.0,8.9,0.0
2315,330203,2.9,0.6,5.3,3.1,0.0
2316,330204,3.0,0.0,0.0,0.0,0.0
2317,330205,2.6,1.1,4.4,0.0,0.0
2318,330208,9.2,1.5,5.3,4.8,39.4
2319,330211,2.1,1.3,3.5,0.0,0.0
2320,330214,4.1,0.0,6.8,6.8,33.6
2321,330215,11.9,2.9,0.0,2.1,0.0
2322,330218,5.0,3.3,5.7,4.4,0.0
2323,330219,5.6,0.9,5.3,6.8,0.0
2324,330221,8.2,4.2,0.0,5.0,0.0
2325,330222,1.9,0.0,7.0,5.3,36.8
2326,330223,1.4,0.3,0.0,0.0,0.0
2327,330224,8.3,0.0,0.0,0.0,0.0
2328,330226,0.9,0.0,2.7,0.0,0.0
2329,330229,23.5,13.4,0.0,0.0,0.0
2330,330231,1.4,0.0,0.0,7.2,0.0
2331,330232,3.9,0.0,5.2,0.0,0.0
2332,330233,5.1,0.8,0.0,8.0,0.0
2333,330234,18.9,2.2,2.8,4.2,43.3
2334,330235,15.2,1.4,0.0,5.4,0.0
2335,330236,7.3,0.0,6.2,4.2,0.0
2336,330238,16.2,8.8,0.0,0.5,0.0
2337,330239,14.0,5.4,4.8,3.2,47.3
2338,330240,5.0,2.2,0.0,0.0,0.0
2339,330241,10.0,0.2,5.7,5.1,0.0
2340,330245,5.4,1.0,1.5,2.4,0.0
2341,330246,4.2,0.7,2.2,4.8,0.0
2342,330250,2.9,0.1,5.3,3.5,45.8
2343,330259,3.5,0.3,0.0,4.7,0.0
2344,330261,4.6,0.0,5.4,2.8,48.2
2345,330264,1.3,0.0,3.8,4.2,0.0
2346,330265,27.8,0.0,0.0,0.0,0.0
2347,330267,5.9,1.4,5.4,2.4,32.8
2348,330268,5.7,0.0,0.0,0.0,0.0
2349,330270,0.0,1.3,0.0,0.0,40.0
2350,330273,4.9,1.2,0.0,3.7,0.0
2351,330276,5.4,1.9,0.0,5.5,0.0
2352,330277,5.7,0.5,5.6,0.0,43.2
2353,330279,2.5,0.4,4.7,3.0,0.0
2354,330285,16.3,0.2,2.6,4.7,0.0
2355,330286,1.5,0.3,0.0,5.3,0.0
2356,330304,3.7,1.7,9.0,4.4,0.0
2357,330306,0.3,0.0,0.0,12.9,0.0
2358,330307,2.4,0.1,4.1,2.5,42.0
2359,330331,0.6,0.0,0.0,4.3,0.0
2360,330332,0.9,2.4,0.0,3.7,0.0
2361,330340,9.1,0.2,0.0,2.3,32.3
2362,330350,16.3,1.0,9.7,0.0,0.0
2363,330353,0.0,1.0,0.0,0.0,0.0
2364,330372,2.0,3.9,0.0,5.4,0.0
2365,330385,0.0,0.0,0.0,0.0,0.0
2366,330386,3.7,0.5,0.0,0.0,0.0
2367,330393,5.8,0.3,7.0,5.0,42.1
2368,330394,5.6,0.4,4.5,4.1,0.0
2369,330395,23.9,0.6,0.0,0.0,0.0
2370,330396,0.0,0.0,0.0,6.4,0.0
2371,330399,3.9,1.7,0.0,0.0,0.0
2372,330401,1.5,0.5,0.0,1.4,0.0
2373,331302,2.8,0.0,0.0,0.0,0.0
2374,331303,0.0,0.0,0.0,0.0,0.0
2375,331304,5.2,0.0,0.0,0.0,0.0
2376,331305,4.0,0.0,0.0,0.0,0.0
2377,331306,2.0,3.9,0.0,0.0,0.0
2378,331309,2.7,2.0,0.0,0.0,0.0
2379,331310,2.0,0.0,0.0,0.0,0.0
2380,331311,4.8,0.9,0.0,0.0,0.0
2381,331312,0.8,0.0,0.0,8.5,0.0
2382,331313,3.6,3.3,0.0,1.2,0.0
2383,331314,4.9,3.1,0.0,0.0,0.0
2384,331316,5.6,4.6,6.6,0.6,0.0
2385,340001,1.3,2.3,5.4,2.6,37.4
2386,340002,2.0,0.0,3.5,3.5,41.3
2387,340003,4.0,0.6,3.3,3.0,39.4
2388,340004,4.2,0.0,4.3,2.1,25.0
2389,340008,1.7,0.7,1.9,1.4,50.0
2390,340010,6.7,0.0,6.3,1.5,34.0
2391,340013,4.1,0.0,1.3,3.1,39.4
2392,340014,5.3,0.5,3.4,2.6,44.8
2393,340015,9.1,0.7,7.6,3.6,38.7
2394,340016,24.4,5.8,5.8,0.0,40.5
2395,340017,13.0,14.9,3.0,1.9,41.7
2396,340020,0.5,0.0,2.7,3.1,0.0
2397,340021,15.5,5.1,4.1,0.6,38.8
2398,340023,8.3,5.9,3.2,0.0,33.3
2399,340024,12.2,1.2,3.9,2.2,44.4
2400,340027,2.5,0.0,0.0,3.5,30.1
2401,340028,1.4,0.0,3.3,3.4,34.5
2402,340030,7.7,0.1,4.2,3.7,39.0
2403,340032,3.4,0.0,1.7,2.5,39.4
2404,340037,18.5,4.3,1.1,0.7,0.0
2405,340039,3.2,2.2,3.8,3.1,0.0
2406,340040,1.3,0.0,6.4,2.1,36.4
2407,340041,1.0,0.3,4.5,0.0,51.2
2408,340042,2.4,0.0,2.6,2.2,0.0
2409,340047,3.2,0.7,7.1,1.1,50.6
2410,340050,4.0,4.2,3.3,4.0,33.7
2411,340051,1.4,1.0,2.9,1.3,0.0
2412,340053,3.4,0.1,4.0,2.5,40.6
2413,340060,1.3,0.0,5.9,5.6,47.5
2414,340061,3.5,0.0,2.7,3.5,33.1
2415,340064,6.3,2.1,3.1,3.2,41.6
2416,340068,14.5,4.4,4.5,2.1,38.2
2417,340069,3.9,1.7,4.4,2.8,0.0
2418,340070,3.0,0.0,2.5,2.0,43.0
2419,340071,4.1,0.0,0.0,3.4,14.9
2420,340073,7.4,0.2,2.0,1.8,39.1
2421,340075,4.3,0.3,5.0,2.5,34.3
2422,340084,0.6,0.0,0.0,0.0,0.0
2423,340085,1.6,0.0,0.0,0.0,0.0
2424,340087,2.4,0.0,2.6,0.0,0.0
2425,340090,6.9,9.2,5.0,3.7,39.3
2426,340091,1.8,0.1,3.7,3.5,40.4
2427,340096,3.7,0.5,2.9,1.2,0.0
2428,340097,1.4,0.3,3.1,2.9,42.3
2429,340098,3.1,0.0,3.2,2.2,36.8
2430,340099,4.0,0.0,10.1,2.2,0.0
2431,340106,12.4,0.0,0.0,5.6,0.0
2432,340107,2.1,0.0,3.0,3.2,22.5
2433,340109,9.0,2.2,6.1,1.9,36.8
2434,340113,10.2,0.2,4.9,1.2,38.8
2435,340114,2.3,2.6,8.0,1.0,37.8
2436,340115,4.8,0.4,3.4,2.6,36.9
2437,340116,1.7,1.9,4.7,1.6,28.6
2438,340119,17.4,6.5,3.9,2.9,42.5
2439,340120,1.1,0.6,4.9,0.0,0.0
2440,340123,7.2,0.0,2.8,3.6,39.2
2441,340126,4.1,0.1,3.3,5.2,37.1
2442,340127,2.5,0.6,5.1,0.0,0.0
2443,340129,4.2,0.0,4.2,2.1,42.3
2444,340130,3.8,0.0,4.0,2.3,0.0
2445,340131,7.4,2.1,5.3,2.0,48.6
2446,340132,0.5,4.0,4.2,1.6,40.4
2447,340133,0.9,0.0,0.0,0.0,0.0
2448,340141,3.1,0.2,4.1,4.5,27.7
2449,340142,4.5,0.0,3.3,2.0,51.3
2450,340143,1.0,2.6,2.8,2.1,42.4
2451,340144,3.6,0.9,0.0,4.4,0.0
2452,340145,2.9,0.2,4.5,4.5,49.2
2453,340147,1.7,1.8,8.2,1.1,28.6
2454,340151,5.5,3.5,5.7,2.7,32.8
2455,340155,1.8,0.0,4.9,2.4,35.8
2456,340158,6.5,3.6,5.0,2.6,37.4
2457,340159,15.0,8.8,0.0,0.0,0.0
2458,340166,1.8,0.3,3.0,1.8,40.0
2459,340171,2.7,0.0,7.4,2.8,45.9
2460,340173,1.5,0.0,3.3,3.2,0.0
2461,340183,2.0,0.2,3.8,3.9,32.9
2462,340184,10.8,5.5,3.7,3.2,34.6
2463,340186,4.9,0.9,0.0,2.7,39.5
2464,340187,6.3,9.6,0.0,0.0,0.0
2465,341303,7.5,2.2,0.0,0.0,0.0
2466,341304,0.6,0.0,0.0,0.0,0.0
2467,341314,4.1,0.0,0.0,0.0,0.0
2468,341315,13.3,10.8,0.0,1.5,0.0
2469,341318,5.3,0.4,9.0,7.0,50.5
2470,341319,2.6,0.2,2.1,1.4,36.5
2471,341320,3.4,0.0,0.0,0.0,0.0
2472,341324,4.3,0.5,6.6,4.6,51.2
2473,341325,32.4,0.9,0.0,0.0,0.0
2474,341326,6.8,1.0,4.1,1.6,53.2
2475,341327,9.0,0.0,4.0,3.8,0.0
2476,341329,2.6,0.8,3.8,1.2,0.0
2477,350002,21.1,0.2,4.8,4.6,41.4
2478,350006,7.3,0.0,3.1,1.4,38.9
2479,350011,6.4,0.2,3.7,1.6,37.2
2480,350015,5.4,0.1,6.6,0.0,31.5
2481,350019,6.4,0.0,3.9,1.6,33.9
2482,350070,4.6,0.0,3.8,0.0,27.8
2483,351303,25.0,6.0,0.0,0.0,0.0
2484,351307,0.0,0.0,0.0,0.0,0.0
2485,351309,0.0,0.0,0.0,0.0,0.0
2486,351310,22.7,1.2,0.0,0.0,0.0
2487,351311,0.0,0.0,0.0,0.0,0.0
2488,351313,0.0,0.0,0.0,0.0,0.0
2489,351315,5.7,2.9,0.0,0.0,0.0
2490,351316,0.0,0.0,0.0,0.0,0.0
2491,351318,6.7,1.6,0.0,0.0,0.0
2492,351319,0.6,0.0,0.0,0.0,0.0
2493,351320,0.0,0.0,0.0,0.0,0.0
2494,351321,0.0,0.0,0.0,0.0,0.0
2495,351322,0.0,0.0,0.0,0.0,0.0
2496,351323,3.4,0.0,0.0,0.0,0.0
2497,351324,5.1,1.2,0.0,0.0,0.0
2498,351326,2.9,0.0,0.0,0.0,0.0
2499,351327,0.0,0.0,0.0,0.0,0.0
2500,351328,55.3,0.0,0.0,0.0,0.0
2501,351330,7.0,0.0,7.2,0.0,0.0
2502,351331,0.0,0.0,0.0,0.0,0.0
2503,351332,7.2,1.4,0.0,0.0,0.0
2504,351333,7.7,0.6,4.8,0.0,0.0
2505,351334,17.8,12.8,0.0,0.0,50.0
2506,351335,7.0,3.4,0.0,0.0,0.0
2507,351336,10.6,8.7,3.3,0.0,45.2
2508,360001,4.0,0.0,4.8,1.4,38.4
2509,360002,16.6,12.4,2.4,1.7,0.0
2510,360003,5.5,0.0,6.1,2.9,39.7
2511,360006,2.6,1.1,6.9,3.0,37.9
2512,360008,6.4,1.6,4.1,0.8,40.6
2513,360009,3.2,0.6,4.7,2.7,36.5
2514,360010,5.6,0.0,6.6,2.4,35.1
2515,360011,2.4,0.0,4.6,0.3,39.3
2516,360012,2.5,0.3,3.7,2.8,0.0
2517,360013,3.1,0.5,3.8,2.2,0.0
2518,360014,4.2,0.0,2.4,0.9,38.3
2519,360016,4.7,1.2,3.0,2.6,44.9
2520,360017,2.0,0.2,4.2,5.0,46.4
2521,360020,5.6,0.0,4.8,1.2,42.1
2522,360025,2.3,0.3,3.4,2.6,37.8
2523,360026,4.5,0.6,3.9,4.3,0.0
2524,360027,3.0,0.2,5.4,3.0,38.1
2525,360029,4.0,1.4,4.5,0.0,33.3
2526,360032,13.0,4.1,0.0,0.0,0.0
2527,360035,1.3,0.4,5.7,2.1,43.3
2528,360036,1.8,0.4,5.3,1.0,0.0
2529,360037,1.2,0.9,9.6,0.0,38.7
2530,360039,6.9,0.6,5.0,4.9,48.7
2531,360040,7.2,5.9,3.8,1.7,42.9
2532,360041,4.9,2.4,4.2,2.0,38.9
2533,360044,2.6,1.4,3.2,4.8,0.0
2534,360046,6.7,3.1,2.1,0.0,0.0
2535,360048,4.6,0.0,7.5,2.0,32.1
2536,360051,5.4,3.0,5.3,4.2,45.0
2537,360052,4.3,2.1,3.5,3.3,30.9
2538,360054,12.6,0.9,3.5,2.8,35.3
2539,360055,3.9,3.4,3.9,0.0,42.9
2540,360056,3.9,0.3,3.5,1.4,43.9
2541,360058,8.4,0.0,1.5,0.0,0.0
2542,360059,7.8,1.9,4.7,0.0,37.7
2543,360064,5.3,5.1,4.6,3.3,0.0
2544,360065,2.2,0.0,6.9,0.8,20.3
2545,360066,9.3,1.7,5.5,6.3,34.9
2546,360068,4.2,0.7,4.0,1.6,35.2
2547,360070,4.8,0.0,4.7,3.0,32.0
2548,360071,15.9,8.1,4.6,0.0,0.0
2549,360072,3.5,0.3,6.5,2.5,35.9
2550,360074,3.6,0.2,3.0,1.5,0.0
2551,360075,7.7,0.6,6.7,2.7,0.0
2552,360076,7.6,1.4,6.5,2.9,51.0
2553,360077,3.0,0.0,0.0,4.1,0.0
2554,360078,5.7,0.0,1.6,1.8,43.1
2555,360079,4.6,0.1,3.1,3.3,41.6
2556,360080,37.4,0.4,0.0,0.0,0.0
2557,360081,5.2,0.8,1.1,2.1,40.4
2558,360082,2.5,0.0,0.0,4.1,0.0
2559,360084,2.4,0.0,4.2,1.5,41.3
2560,360085,8.3,0.1,5.4,2.3,39.2
2561,360086,3.2,1.5,4.5,2.9,0.0
2562,360087,0.6,3.3,0.0,0.0,0.0
2563,360089,5.5,1.9,4.9,3.8,0.0
2564,360090,3.2,1.1,5.7,1.5,25.7
2565,360091,3.0,0.6,5.8,2.7,0.0
2566,360092,3.4,1.0,3.3,0.0,0.0
2567,360095,5.5,0.9,3.8,4.0,32.9
2568,360096,6.1,4.4,5.2,4.0,0.0
2569,360098,2.6,0.0,3.2,3.7,41.1
2570,360107,9.2,12.4,5.3,4.3,0.0
2571,360109,2.8,0.0,5.3,4.8,0.0
2572,360112,2.2,0.9,3.0,2.7,0.0
2573,360118,0.7,1.8,0.0,2.5,31.6
2574,360121,9.0,4.7,0.0,0.0,0.0
2575,360123,3.9,2.6,1.8,4.6,0.0
2576,360125,7.5,0.0,4.1,2.1,0.0
2577,360131,19.5,7.8,2.8,2.3,51.9
2578,360132,4.0,0.3,3.1,4.3,49.1
2579,360133,5.0,1.2,6.9,4.4,36.9
2580,360134,4.8,0.3,4.6,0.8,42.2
2581,360137,3.1,0.1,7.2,4.1,40.3
2582,360141,7.1,7.0,5.0,0.8,0.0
2583,360143,6.0,0.4,6.4,3.5,0.0
2584,360144,2.8,3.1,0.0,2.9,54.3
2585,360145,1.4,0.3,4.6,3.0,37.0
2586,360147,7.1,3.8,8.6,6.2,41.3
2587,360148,10.5,7.8,13.6,0.0,0.0
2588,360150,4.5,0.0,4.8,0.0,46.5
2589,360151,1.4,0.0,3.7,5.3,0.0
2590,360152,1.9,0.0,4.8,1.6,42.5
2591,360153,0.0,0.0,0.0,0.0,0.0
2592,360155,15.5,0.0,5.3,4.0,33.3
2593,360156,4.8,0.7,1.2,0.0,40.8
2594,360159,2.3,0.6,3.5,1.5,37.6
2595,360161,1.2,1.6,5.3,3.9,36.8
2596,360163,8.7,2.5,3.0,1.8,38.9
2597,360170,3.3,0.8,1.3,1.4,0.0
2598,360172,3.3,7.1,2.6,3.2,33.6
2599,360174,6.5,3.0,2.0,2.1,29.0
2600,360175,10.5,9.7,7.2,1.2,50.7
2601,360179,7.4,0.3,5.3,1.0,46.0
2602,360180,6.7,0.1,6.5,1.5,34.3
2603,360185,15.3,0.2,4.3,2.2,0.0
2604,360189,2.4,3.1,0.0,0.0,0.0
2605,360192,8.0,3.9,4.6,1.7,39.6
2606,360197,6.2,3.6,3.0,0.0,0.0
2607,360203,9.5,7.9,11.3,2.0,0.0
2608,360210,5.8,0.9,5.8,0.4,0.0
2609,360211,3.1,1.0,6.1,1.4,33.7
2610,360218,2.0,0.0,6.1,1.9,41.2
2611,360230,4.7,0.0,5.8,3.5,25.5
2612,360234,4.3,0.3,3.8,2.1,35.7
2613,360236,4.8,0.3,4.7,2.6,44.0
2614,360239,4.9,0.0,3.4,4.0,38.8
2615,360259,2.8,0.0,4.1,0.0,0.0
2616,360262,2.5,0.2,0.0,4.9,36.8
2617,360270,0.7,3.2,0.0,0.7,0.0
2618,360276,5.1,5.2,4.3,3.7,48.7
2619,360348,3.3,10.7,3.5,0.0,0.0
2620,360352,15.9,0.0,0.0,0.0,30.6
2621,360354,8.5,1.0,5.2,3.1,35.3
2622,360355,8.4,0.0,0.0,0.0,0.0
2623,360358,0.4,1.4,0.0,0.0,0.0
2624,360359,7.0,0.7,4.8,2.0,0.0
2625,360360,6.1,0.4,4.8,5.4,0.0
2626,360361,27.2,26.6,2.3,0.0,35.8
2627,361300,13.0,11.0,0.0,0.0,0.0
2628,361301,4.8,0.0,0.0,0.0,0.0
2629,361302,8.1,3.9,0.0,0.0,0.0
2630,361303,2.9,0.0,0.0,0.0,0.0
2631,361304,2.5,2.7,0.0,0.0,0.0
2632,361306,1.0,0.0,0.0,0.0,0.0
2633,361307,2.9,0.0,0.0,0.0,0.0
2634,361308,3.9,0.0,0.0,0.0,0.0
2635,361309,3.2,0.0,2.8,0.5,0.0
2636,361310,8.2,0.9,4.7,0.0,0.0
2637,361311,15.3,0.0,0.0,0.0,0.0
2638,361312,4.1,4.4,0.0,5.5,0.0
2639,361313,1.9,3.4,0.0,0.0,0.0
2640,361314,4.1,0.5,5.8,0.0,0.0
2641,361318,7.9,0.0,4.7,0.0,0.0
2642,361319,8.6,9.6,0.0,9.5,0.0
2643,361320,1.9,0.0,0.0,0.0,0.0
2644,361321,8.0,0.0,0.0,0.0,0.0
2645,361322,1.2,0.0,0.0,0.0,0.0
2646,361323,11.8,0.0,0.0,0.0,0.0
2647,361325,3.3,3.3,7.2,1.4,35.1
2648,361326,6.6,4.0,2.2,0.9,0.0
2649,361327,4.4,0.0,0.0,0.0,0.0
2650,361330,6.8,0.8,5.3,0.0,0.0
2651,361331,3.9,2.9,0.0,0.0,0.0
2652,361332,10.1,3.2,7.1,1.9,0.0
2653,361333,23.7,7.6,4.9,2.2,0.0
2654,370001,14.7,8.8,3.8,1.8,32.7
2655,370002,23.2,12.6,0.0,1.2,0.0
2656,370004,11.7,22.7,3.0,1.6,37.5
2657,370006,8.0,1.9,0.0,2.3,36.2
2658,370007,44.9,0.0,0.0,0.0,0.0
2659,370008,12.9,0.6,3.2,2.3,43.5
2660,370011,12.8,1.5,0.0,0.0,0.0
2661,370013,13.6,6.6,0.0,2.0,43.0
2662,370014,13.9,3.2,2.9,2.3,32.8
2663,370015,7.4,8.4,7.1,0.0,36.1
2664,370016,12.8,0.4,7.0,0.0,45.6
2665,370018,3.7,2.4,4.8,2.0,41.4
2666,370019,10.0,13.0,3.8,0.0,37.7
2667,370020,16.9,12.6,0.0,0.4,37.5
2668,370022,56.5,0.0,2.9,0.0,43.6
2669,370023,12.8,0.0,5.4,1.6,43.1
2670,370025,26.6,15.2,6.0,1.9,42.9
2671,370026,18.9,0.5,4.7,1.8,54.9
2672,370028,9.8,0.1,4.7,1.6,0.0
2673,370029,18.7,13.9,0.0,0.0,0.0
2674,370030,4.4,0.0,0.0,0.0,0.0
2675,370032,10.9,2.7,1.1,4.5,53.2
2676,370034,34.2,11.4,2.8,3.9,45.8
2677,370036,0.0,0.0,0.0,0.0,0.0
2678,370037,17.9,7.1,4.0,2.5,37.9
2679,370039,3.6,2.5,3.0,0.0,54.3
2680,370040,19.3,0.0,0.0,0.0,0.0
2681,370041,12.1,2.1,0.0,0.0,41.7
2682,370047,15.2,5.8,4.2,2.1,44.3
2683,370048,34.7,18.9,0.0,5.1,0.0
2684,370049,12.1,5.8,2.8,2.4,43.2
2685,370054,13.0,13.5,5.3,0.0,52.4
2686,370056,4.3,0.2,3.5,1.4,37.6
2687,370057,9.9,6.5,0.0,0.0,0.0
2688,370065,15.4,14.5,5.9,0.0,50.0
2689,370072,0.0,0.0,0.0,0.0,0.0
2690,370078,14.1,7.1,5.6,0.0,0.0
2691,370080,9.8,0.0,0.0,0.0,0.0
2692,370083,5.0,0.0,0.0,0.0,0.0
2693,370089,18.9,23.2,2.5,1.2,36.8
2694,370091,24.9,0.7,3.9,1.1,41.2
2695,370093,28.8,0.2,7.2,4.7,42.1
2696,370094,14.8,19.7,0.0,3.9,39.5
2697,370097,11.4,7.0,6.0,0.0,48.3
2698,370099,19.1,12.5,6.8,0.0,0.0
2699,370100,1.4,0.0,0.0,0.0,0.0
2700,370106,15.6,0.0,1.9,0.4,49.1
2701,370112,21.0,19.5,0.0,0.0,0.0
2702,370113,4.0,2.5,4.3,0.0,51.8
2703,370114,3.7,0.2,4.2,2.6,40.2
2704,370138,29.1,0.0,4.5,0.0,0.0
2705,370139,26.9,0.0,0.0,7.1,0.0
2706,370149,20.4,3.4,0.0,1.6,43.5
2707,370153,19.3,0.0,2.8,0.0,0.0
2708,370156,21.7,0.0,0.0,0.0,0.0
2709,370158,14.6,1.0,0.0,0.9,0.0
2710,370166,47.3,7.5,0.0,0.0,0.0
2711,370178,0.0,1.7,0.0,0.0,0.0
2712,370183,20.1,21.3,0.0,0.0,0.0
2713,370190,8.9,0.0,0.0,0.0,0.0
2714,370192,40.8,9.0,0.0,0.0,47.9
2715,370199,0.0,0.0,0.0,0.0,0.0
2716,370202,18.1,17.9,4.6,0.0,44.0
2717,370203,22.0,5.9,0.0,0.0,44.2
2718,370210,16.2,0.0,0.0,0.0,47.1
