,Provider ID,MORT_30_AMI,MORT_30_CABG,MORT_30_COPD,MORT_30_HF,MORT_30_PN,MORT_30_STK
1676,180019,13.4,0.0,7.9,12.7,20.2,17.7
1677,180020,16.9,0.0,8.0,13.6,16.3,13.4
1678,180021,0.0,0.0,6.4,10.1,12.6,14.0
1679,180024,0.0,0.0,8.3,12.6,18.8,0.0
1680,180025,14.0,0.0,7.6,10.3,18.5,0.0
1681,180027,14.9,0.0,7.8,14.2,19.9,18.3
1682,180029,17.7,0.0,7.3,11.9,17.0,11.8
1683,180035,10.9,2.3,7.7,10.8,13.9,17.1
1684,180036,14.0,0.0,6.1,12.2,16.6,13.3
1685,180038,14.2,2.7,7.4,11.5,17.1,16.3
1686,180040,12.3,3.2,7.8,10.8,17.5,13.9
1687,180043,13.9,0.0,6.1,11.2,12.5,0.0
1688,180044,13.8,4.1,7.6,12.1,16.9,15.6
1689,180045,12.4,0.0,7.6,10.6,16.0,14.1
1690,180046,0.0,0.0,8.7,13.6,18.2,0.0
1691,180048,13.4,0.0,8.3,13.7,15.9,14.4
1692,180049,13.7,0.0,9.0,11.8,19.7,0.0
1693,180050,16.3,0.0,7.4,13.2,18.2,14.5
1694,180051,14.3,0.0,9.6,11.1,19.6,14.5
1695,180053,0.0,0.0,7.8,13.9,16.6,13.9
1696,180056,16.3,0.0,7.9,11.9,15.7,15.9
1697,180064,0.0,0.0,7.8,12.3,17.5,16.7
1698,180066,13.3,0.0,7.7,9.8,15.2,0.0
1699,180067,14.9,2.4,8.3,11.9,18.5,14.6
1700,180069,0.0,0.0,7.0,10.8,15.9,0.0
1701,180070,0.0,0.0,6.7,11.3,14.4,13.6
1702,180078,14.1,0.0,7.1,11.5,16.3,15.1
1703,180079,14.3,0.0,10.0,14.0,18.7,0.0
1704,180080,14.4,0.0,7.0,11.3,17.9,15.1
1705,180087,14.1,0.0,8.3,10.5,14.2,0.0
1706,180088,13.3,4.0,7.8,10.5,16.7,14.4
1707,180092,12.8,0.0,9.6,13.8,13.3,15.8
1708,180093,13.4,2.9,9.5,14.8,20.3,18.8
1709,180095,0.0,0.0,8.2,13.0,18.9,15.0
1710,180101,0.0,0.0,8.1,11.9,18.2,14.5
1711,180102,15.6,6.9,8.3,15.1,16.6,16.4
1712,180103,16.3,2.6,8.8,12.8,14.2,14.9
1713,180104,15.2,2.8,11.6,14.9,16.5,17.0
1714,180105,0.0,0.0,7.7,12.7,16.9,15.8
1715,180106,0.0,0.0,8.9,16.2,20.7,0.0
1716,180115,0.0,0.0,8.7,13.0,16.1,15.1
1717,180116,14.8,0.0,7.6,11.3,14.5,14.3
1718,180124,14.1,0.0,7.1,11.5,19.3,12.2
1719,180127,14.4,0.0,9.6,11.8,21.5,16.2
1720,180128,0.0,0.0,6.8,11.8,17.8,0.0
1721,180130,13.1,3.7,9.2,12.6,16.8,14.9
1722,180132,16.5,4.2,9.1,16.4,20.4,16.2
1723,180138,0.0,0.0,8.3,11.5,15.8,15.8
1724,180139,0.0,0.0,9.5,13.4,20.1,0.0
1725,180141,14.8,0.0,8.3,13.3,16.6,18.5
1726,180143,15.1,0.0,8.9,11.4,15.2,13.7
1727,180149,0.0,0.0,7.6,14.2,18.9,0.0
1728,180153,0.0,0.0,0.0,0.0,0.0,0.0
1729,181301,0.0,0.0,7.5,11.4,15.4,15.4
1730,181302,0.0,0.0,8.7,0.0,17.5,0.0
1731,181304,0.0,0.0,7.9,0.0,16.2,0.0
1732,181305,0.0,0.0,7.0,11.5,17.0,0.0
1733,181306,0.0,0.0,7.6,11.7,15.6,0.0
1734,181307,0.0,0.0,7.5,12.4,14.4,0.0
1735,181308,0.0,0.0,0.0,12.7,16.4,0.0
1736,181309,0.0,0.0,6.7,11.7,16.8,0.0
1737,181310,0.0,0.0,7.9,12.7,16.3,0.0
1738,181311,0.0,0.0,8.0,0.0,17.1,0.0
1739,181312,0.0,0.0,0.0,0.0,16.1,0.0
1740,181314,0.0,0.0,7.4,12.2,17.6,0.0
1741,181315,0.0,0.0,8.1,0.0,15.0,0.0
1742,181316,0.0,0.0,7.9,12.7,16.5,0.0
1743,181317,0.0,0.0,7.5,11.3,14.5,0.0
1744,181318,0.0,0.0,6.6,11.5,15.7,0.0
1745,181319,0.0,0.0,7.5,13.2,16.2,0.0
1746,181320,0.0,0.0,8.0,11.9,17.2,0.0
1747,181321,0.0,0.0,9.1,0.0,19.2,0.0
1748,181322,0.0,0.0,7.3,13.6,20.7,0.0
1749,181323,0.0,0.0,7.6,12.5,17.7,0.0
1750,181324,0.0,0.0,6.9,12.4,18.0,0.0
1751,181325,0.0,0.0,7.7,12.3,15.1,0.0
1752,181327,0.0,0.0,7.6,12.8,16.3,0.0
1753,181328,0.0,0.0,7.6,13.1,22.2,0.0
1754,181329,14.7,0.0,7.6,11.7,18.0,0.0
1755,181330,0.0,0.0,7.7,13.0,21.0,0.0
1756,181331,0.0,0.0,8.7,11.3,15.1,0.0
1757,183300,0.0,0.0,0.0,0.0,0.0,0.0
1758,190002,17.6,6.5,7.5,13.4,15.8,13.8
1759,190003,13.9,0.0,9.1,12.4,17.0,13.4
1760,190004,14.5,3.7,7.0,13.1,15.0,15.9
1761,190005,14.7,0.0,8.2,12.2,0.0,14.1
1762,190006,0.0,0.0,0.0,0.0,0.0,0.0
1763,190007,13.7,0.0,6.8,8.8,13.8,15.4
1764,190008,14.7,3.6,10.5,12.0,18.2,13.3
1765,190011,0.0,0.0,0.0,11.2,16.2,0.0
1766,190013,14.1,0.0,9.0,13.3,15.9,13.7
1767,190014,15.4,0.0,8.2,13.8,20.2,14.6
1768,190015,13.4,3.7,7.2,10.8,17.4,15.0
1769,190017,14.7,0.0,7.3,14.5,17.4,16.3
1770,190019,13.9,3.6,9.0,12.3,15.5,15.1
1771,190020,15.4,0.0,10.9,14.1,18.9,15.0
1772,190025,0.0,0.0,7.8,12.1,13.5,14.6
1773,190026,15.9,4.6,8.2,10.7,15.8,13.7
1774,190027,14.5,2.5,8.5,10.6,16.4,13.4
1775,190034,0.0,0.0,8.1,13.7,16.4,0.0
1776,190036,16.1,3.4,8.6,10.9,14.2,12.3
1777,190039,13.5,3.0,8.5,11.2,16.4,16.0
1778,190040,13.0,3.9,7.4,9.8,16.3,14.2
1779,190041,14.2,3.7,9.4,11.6,14.6,14.3
1780,190044,0.0,0.0,8.1,14.3,18.3,16.7
1781,190045,12.3,2.8,7.8,10.4,14.9,13.4
1782,190046,14.2,2.7,7.5,11.8,13.1,12.4
1783,190050,13.6,0.0,6.0,9.8,14.8,13.3
1784,190053,14.9,0.0,7.2,14.3,19.3,11.6
1785,190054,13.8,0.0,10.1,12.0,18.8,15.8
1786,190060,13.2,8.3,12.1,14.0,17.1,15.1
1787,190064,17.1,2.7,7.9,13.7,18.1,16.5
1788,190065,16.1,4.6,8.9,12.4,19.5,14.3
1789,190079,0.0,0.0,0.0,11.6,16.8,0.0
1790,190081,0.0,0.0,8.3,13.2,15.1,0.0
1791,190086,15.4,0.0,7.8,13.5,16.3,15.0
1792,190088,0.0,0.0,7.8,10.8,15.9,13.3
1793,190090,0.0,0.0,8.4,12.1,16.2,0.0
1794,190098,14.7,4.4,7.7,13.1,16.2,17.5
1795,190099,0.0,0.0,7.4,12.1,15.5,0.0
1796,190102,16.9,4.1,6.9,13.4,15.9,15.9
1797,190106,0.0,0.0,8.6,11.2,16.0,0.0
1798,190111,14.6,2.6,7.6,8.3,13.2,14.9
1799,190114,0.0,0.0,7.1,12.5,17.0,15.2
1800,190116,0.0,0.0,8.2,13.2,20.6,17.2
1801,190118,0.0,0.0,7.0,14.5,17.1,0.0
1802,190125,14.7,2.5,9.1,11.4,14.5,12.7
1803,190128,0.0,0.0,0.0,0.0,0.0,0.0
1804,190133,0.0,0.0,0.0,0.0,14.6,0.0
1805,190140,15.6,0.0,7.4,11.6,14.9,0.0
1806,190144,15.1,0.0,9.2,13.9,16.6,14.4
1807,190145,0.0,0.0,7.6,12.1,13.2,0.0
1808,190146,12.2,2.7,7.8,12.2,15.2,13.5
1809,190151,0.0,0.0,8.2,11.6,18.2,0.0
1810,190160,12.9,3.2,7.9,11.6,14.5,11.6
1811,190164,0.0,0.0,5.0,10.2,15.6,0.0
1812,190167,13.4,0.0,8.1,11.0,12.4,14.6
1813,190176,15.1,0.0,8.1,10.2,15.0,14.8
1814,190177,13.4,2.9,6.8,12.4,13.1,15.0
1815,190183,13.4,0.0,7.6,12.6,15.4,0.0
1816,190184,0.0,0.0,6.6,11.1,13.3,0.0
1817,190190,0.0,0.0,6.2,9.1,13.6,0.0
1818,190199,0.0,0.0,0.0,0.0,0.0,0.0
1819,190201,0.0,0.0,8.2,11.3,16.4,0.0
1820,190202,13.2,2.9,8.2,12.2,15.1,13.4
1821,190204,14.4,0.0,8.4,11.6,15.1,12.6
1822,190205,14.9,3.8,7.4,12.7,15.9,14.9
1823,190208,0.0,0.0,7.5,11.1,13.7,0.0
1824,190218,0.0,0.0,7.3,12.9,18.2,0.0
1825,190236,15.5,4.2,6.4,9.9,14.8,14.8
1826,190241,0.0,0.0,0.0,0.0,0.0,0.0
1827,190242,14.0,0.0,8.0,13.8,16.3,0.0
1828,190245,0.0,0.0,0.0,0.0,0.0,0.0
1829,190246,0.0,0.0,0.0,0.0,0.0,0.0
1830,190250,12.5,2.3,8.8,11.6,15.4,14.5
1831,190251,0.0,0.0,0.0,0.0,0.0,0.0
1832,190255,0.0,0.0,0.0,0.0,0.0,0.0
1833,190256,0.0,0.0,0.0,0.0,0.0,0.0
1834,190259,0.0,0.0,0.0,0.0,0.0,0.0
1835,190261,0.0,0.0,0.0,0.0,0.0,0.0
1836,190263,14.4,5.3,0.0,12.3,18.1,0.0
1837,190266,0.0,0.0,0.0,0.0,0.0,0.0
1838,190267,0.0,0.0,0.0,0.0,0.0,0.0
1839,190268,0.0,0.0,0.0,0.0,0.0,0.0
1840,190270,0.0,0.0,0.0,0.0,0.0,0.0
1841,190274,14.4,0.0,8.4,12.5,17.3,16.2
1842,190278,0.0,0.0,0.0,0.0,0.0,0.0
1843,190297,0.0,0.0,7.9,0.0,15.3,0.0
1844,190298,0.0,0.0,0.0,0.0,0.0,0.0
1845,190300,0.0,0.0,0.0,0.0,0.0,0.0
1846,190302,0.0,0.0,0.0,0.0,0.0,0.0
1847,190303,0.0,0.0,0.0,0.0,0.0,0.0
1848,190307,0.0,0.0,0.0,0.0,0.0,0.0
1849,190308,0.0,0.0,7.7,10.6,14.0,0.0
1850,190312,0.0,0.0,0.0,12.6,14.2,0.0
1851,190313,0.0,0.0,0.0,0.0,0.0,0.0
1852,191300,0.0,0.0,0.0,0.0,0.0,0.0
1853,191301,0.0,0.0,7.2,12.2,18.7,0.0
1854,191302,0.0,0.0,7.0,0.0,17.2,0.0
1855,191303,0.0,0.0,0.0,0.0,0.0,0.0
1856,191304,0.0,0.0,6.8,11.1,17.3,0.0
1857,191305,0.0,0.0,0.0,0.0,18.6,0.0
1858,191306,0.0,0.0,0.0,0.0,0.0,0.0
1859,191307,0.0,0.0,0.0,0.0,0.0,0.0
1860,191308,0.0,0.0,0.0,0.0,0.0,0.0
1861,191309,0.0,0.0,8.3,11.0,15.6,0.0
